YEAR,MONTH,DATE,SITE,TRANSECT,SP_CODE,PERCENT_COVER,DENSITY,WM_GM2,DRY_GM2,SFDM,AFDM,SCIENTIFIC_NAME,COMMON_NAME,TAXON_KINGDOM,TAXON_PHYLUM,TAXON_CLASS,TAXON_ORDER,TAXON_FAMILY,TAXON_GENUS,GROUP,MOBILITY,GROWTH_MORPH,COARSE_GROUPING
2018,9,2018-09-13,OAKS,2,IR,0,-99999,0,0,0,0,Mazzaella spp. ,-99999,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Mazzaella,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-13,OAKS,2,KEKE,-99999,0,0,0,0,0,Kelletia kelletii,Kellet's Welk,Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Kelletia,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-13,OAKS,2,LAFA,-99999,0.0125,6.70673076923077,0.871875,0.871875,0.30515625,Laminaria farlowii,Oar Weed,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-13,OAKS,2,LHIR,-99999,0.0375,10.28,2.6214,-99999,2.1074,Leiocottus hirundo,Lavender Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Leiocottus,FISH,MOBILE,SOLITARY,FISH
2018,9,2018-09-13,OAKS,2,LIGL,-99999,0,0,0,0,0,Pomaulax gibberosus; Megastraea undosa,Wavey Turbin Snail,Animalia,Mollusca,Gastropoda,Trochida,Turbinidae,-99999,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-13,OAKS,2,LINU,0,-99999,0,0,0,0,Lissothuria nutriens,Scarlet Sea Cucumber,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Psolidae,Lissothuria,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-13,OAKS,2,LNUT,0,-99999,0,0,0,0,Leucilla nuttingi,Urn Sponge,Animalia,Porifera,Calcarea,Leucosolenida,Amphoriscidae,Leucilla,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-13,OAKS,2,LOCH,-99999,0,0,0,0,0,Leptogorgia chilensis,Red Gorgonian,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Leptogorgia,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-13,OAKS,2,LOGR,-99999,0,0,0,0,0,Loxorhynchus grandis,Sheep Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Epialtidae,Loxorhynchus,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-13,OAKS,2,LS,0,-99999,0,0,0,0,Laurencia spp.,-99999,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Laurencia,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-13,OAKS,2,LX,0,-99999,0,0,0,0,Osmundea spectabilis,-99999,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Osmundea,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-13,OAKS,2,MAPY,-99999,2.975,1979.06153846154,257.278,257.278,69.46506,Macrocystis pyrifera,Giant Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Macrocystis,ALGAE,SESSILE,SOLITARY,GIANT KELP
2018,9,2018-09-13,OAKS,2,MCAL,-99999,0,0,0,-99999,0,Medialuna californiensis,Halfmoon,Animalia,Chordata,Actinopterygii,Perciformes,Kyphosidae,Medialuna,FISH,MOBILE,SOLITARY,FISH
2018,9,2018-09-13,OAKS,2,MECR,-99999,0,0,0,0,0,Megathura crenulata,Giant Key Hole Limpet,Animalia,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Megathura,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-13,OAKS,2,MIID,-99999,0,0,0,0,0,Atrimitra idae,Ida's Mitre,Animalia,Mollusca,Gastropoda,Neogastropoda,Mitridae,Atrimitra,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-13,OAKS,2,MUCA,-99999,0,0,0,0,0,Muricea californica,California Golden Gorgonian,Animalia,Cnidaria,Anthozoa,Alcyonacea,Plexauridae,Muricea,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-13,OAKS,2,MUFR,-99999,0,0,0,0,0,Muricea fruticosa,Brown Gorgonian,Animalia,Cnidaria,Anthozoa,Alcyonacea,Plexauridae,Muricea,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-13,OAKS,2,NA,7.5,-99999,171.176470588235,29.1,29.1,7.566,Nienburgia andersoniana,-99999,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Nienburgia,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-13,OAKS,2,NONO,-99999,0,0,0,0,0,Norrisia norrisii,Norris's Topsnail,Animalia,Mollusca,Gastropoda,Trochida,Tegulidae,Norrisia,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-13,OAKS,2,OCAL,-99999,0.1875,10.36,2.6418,-99999,2.1238,Oxyjulis californica,Senorita,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Oxyjulis,FISH,MOBILE,SOLITARY,FISH
2018,9,2018-09-13,OAKS,2,OCTO,-99999,0,0,0,0,0,Octopus spp. ,-99999,Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-13,OAKS,2,OPES,-99999,0,0,0,0,0,Ophioplocus esmarki,Smooth Brittle Star,Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Hemieuryalidae,Ophioplocus,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-13,OAKS,2,OPIC,-99999,0,0,0,-99999,0,Oxylebius pictus,Painted Greenling,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,Oxylebius,FISH,MOBILE,SOLITARY,FISH
2018,9,2018-09-13,OAKS,2,OPSP,-99999,12.5,2.66098686714209,1.3278324467039,0.348589279595613,0.292708555385629,Ophiothrix spiculata,Spiny Brittle Star,Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Ophiotrichidae,Ophiothrix,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-13,OAKS,2,PA,1.25,-99999,0.01697875,0.003871155,0.003871155,0.002784515,Phragmatopoma californica,Colonial Sand Tube Worm,Animalia,Annelida,Polychaeta,-99999,Sabellariidae,Phragmatopoma,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-13,OAKS,2,PACA,-99999,0,0,0,0,0,Parapholas californica,Scaleside Piddock,Animalia,Mollusca,Bivalvia,Myida,Pholadidae,Parapholas,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-13,OAKS,2,PAFI,-99999,0,0,0,0,0,Pachycerianthus fimbriatus,Tube Dwelling Anemone,Animalia,Cnidaria,Anthozoa,Spirularia,Cerianthidae,Pachycerianthus,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-13,OAKS,2,PAIN,-99999,0,0,0,0,0,Panulirus interruptus,California Spiny Lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-13,OAKS,2,PAPA,-99999,0.0625,19.820874688979,1.18925248133874,1.18925248133874,0.911760235693032,Apostichopus parvimensis,Warty Sea Cucumber,Animalia,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Apostichopus,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-13,OAKS,2,PAST,-99999,0,0,0,0,0,Paracyathus stearnsii,Brown Cup Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Paracyathus,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-13,OAKS,2,PCAL,-99999,0,0,0,-99999,0,Paralichthys californicus,California Halibut,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Paralichthys,FISH,MOBILE,SOLITARY,FISH
2018,9,2018-09-13,OAKS,2,PCLA,-99999,0.1125,28.32,7.2216,-99999,5.8056,Paralabrax clathratus,Kelp Bass,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Paralabrax,FISH,MOBILE,SOLITARY,FISH
2018,9,2018-09-13,OAKS,2,PFUR,-99999,0.225,28.35,7.22925,-99999,5.81175,Phanerodon furcatus,White Surfperch,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Phanerodon,FISH,MOBILE,SOLITARY,FISH
2018,9,2018-09-13,OAKS,2,PGL,-99999,0,0,0,0,0,Pisaster giganteus,Giant Spined Sea Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-13,OAKS,2,PHSE,0,-99999,0,0,0,0,Phycodrys setchellii,-99999,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Phycodrys,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-13,OAKS,2,PL,0,-99999,0,0,0,0,Prionitis lanceolata,-99999,Plantae,Rhodophyta,Florideophyceae,Halymeniales,Halymeniaceae,Prionitis,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-13,OAKS,2,PNEB,-99999,0,0,0,-99999,0,Paralabrax nebulifer,Barred Sandbass,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Paralabrax,FISH,MOBILE,SOLITARY,FISH
2018,9,2018-09-13,OAKS,2,POL,-99999,0,0,0,0,0,Pisaster ochraceus,Ochre sea star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-13,OAKS,2,POLA,0,-99999,0,0,0,0,Polyneura latissima,-99999,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Polyneura,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-13,OAKS,2,PRSP,0,-99999,0,0,0,0,Prionitis linearis,-99999,Plantae,Rhodophyta,Florideophyceae,Halymeniales,Halymeniaceae,Prionitis,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-13,OAKS,2,PRUB,-99999,0,0,0,0,0,Pachythyone rubra,-99999,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Sclerodactylidae,Pachythyone,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-13,OAKS,2,PTCA,-99999,0.0625,7.92307692307692,1.03,1.03,0.3296,Pterygophora californica,Palm Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae,Pterygophora,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-13,OAKS,2,PUPR,-99999,0,0,0,0,0,Pugettia producta,Kelp Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Epialtidae,Pugettia,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-13,OAKS,2,R,1.25,-99999,9.53125,1.525,1.525,0.71675,Rhodymenia californica,-99999,Plantae,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniaceae,Rhodymenia,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-13,OAKS,2,RAT,0,-99999,0,0,0,0,small Ceramiaceae spp.,Red algal turf,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,-99999,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-13,OAKS,2,RTOX,-99999,0,0,0,-99999,0,Rhacochilus toxotes,Rubberlip Surfperch,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Rhacochilus,FISH,MOBILE,SOLITARY,FISH
2018,9,2018-09-13,OAKS,2,SABW,0,-99999,0,0,0,0,Sabellidae spp.,Sabellid Wom,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,-99999,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-13,OAKS,2,SAFU,0,-99999,0,0,0,0,Sarcodiotheca furcata,-99999,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Solieriaceae,Sarcodiotheca,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-13,OAKS,2,SAMU,-99999,0,0,0,0,0,Sargassum muticum,Wire-weed,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-13,OAKS,2,SATR,-99999,0,0,0,-99999,0,Sebastes atrovirens,Kelp Rockfish,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes,FISH,MOBILE,SOLITARY,FISH
2018,9,2018-09-13,OAKS,2,SCCA,0,-99999,0,0,0,0,Scinaia confusa,-99999,Plantae,Rhodophyta,Florideophyceae,Nemaliales,Scinaiaceae,Scinaia,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-13,OAKS,2,SE,2.5,-99999,1.4270625,1.1302335,0.082769625,0.042811875,Thylacodes squamigerus,Scaled Worm Snail,Animalia,Mollusca,Gastropoda,Littorinimorpha,Vermetidae,Thylacodes,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-13,OAKS,2,SFL,-99999,0,0,0,0,0,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-13,OAKS,2,SGUT,-99999,0,0,0,-99999,0,Scorpaena guttata,California Scorpionfish,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Scorpaena,FISH,MOBILE,SOLITARY,FISH
2018,9,2018-09-13,OAKS,2,SPL,-99999,4,85.9386516087181,29.8207121082252,13.9220615606123,12.203288528438,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-13,OAKS,2,SPUL,-99999,0,0,0,-99999,0,Semicossyphus pulcher,California Sheephead,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Semicossyphus,FISH,MOBILE,SOLITARY,FISH
2018,9,2018-09-13,OAKS,2,SSER,-99999,0,0,0,-99999,0,Sebastes serranoides,Olive Rockfish,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes,FISH,MOBILE,SOLITARY,FISH
2018,9,2018-09-13,OAKS,2,ST,0,-99999,0,0,0,0,Salmacina tribranchiata,Fragile Tube Worm,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Salmacina,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-13,OAKS,2,STIN,0,-99999,0,0,0,0,Stenogramma californicum,-99999,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Phyllophoraceae,Stenogramma,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-13,OAKS,2,STMO,-99999,0.833333333333333,7.017132323999,0.961347128387863,0.961347128387863,0.666627570779905,Styela montereyensis,Stalked Tunicate,Animalia,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Styela,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-13,OAKS,2,TC,0,-99999,0,0,0,0,Thalamoporella californica,-99999,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Thalamoporellidae,Thalamoporella,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-13,OAKS,2,TEAU,-99999,0,0,0,0,0,Tethya aurantium,Orange Puffball Sponge,Animalia,Porifera,Demospongiae,Tethyida,Tethyidae,Tethya,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-13,OAKS,2,TESP,-99999,0,0,0,0,0,Tegula spp. ,-99999,Animalia,Mollusca,Gastropoda,Trochida,Tegulidae,Tegula,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-13,OAKS,2,TSEM,-99999,0,0,0,-99999,-99999,Triakis semifasciata,Leopard Shark,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Triakis,FISH,MOBILE,SOLITARY,FISH
2018,9,2018-09-13,OAKS,2,UIH,0,-99999,0,0,0,0,Ectopleura crocea; Eudendrium californicum; Schuchertinia milleri,Unidentified hydroid,Animalia,Cnidaria,Hydrozoa,Anthoathecata,-99999,-99999,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-13,OAKS,2,URLO,-99999,0,0,0,0,0,Urticina eques,Whit-Spotted Rose Anemone,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Urticina,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-13,OAKS,2,UT,0,-99999,0,0,0,0,Unidentified Didemnidae spp. ,Unidentified compound tunicate,Animalia,Chordata,Ascidiacea,Aplousobranchia,Didemnidae,-99999,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-13,OAKS,2,UV,0,-99999,0,0,0,0,Ulva spp.,Sea Lettuce,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-13,OAKS,3,AB,0,-99999,0,0,0,0,Abietinaria spp.,Coarse Sea Fir Hydroid,Animalia,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Abietinaria,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-13,OAKS,3,AL,1.25,-99999,0.0597675,0.0368765475,0.0212174625,0.0095030325,Astrangia haimei,Aggregating cup Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Rhizangiidae,Astrangia,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-13,OAKS,3,AML,-99999,1.2375,10.0821656621214,3.08514269260915,2.10717262338338,1.48207835233185,Patiria miniata,Bat Star,Animalia,Echinodermata,Asteroidea,Valvatida,Asterinidae,Patiria,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-13,OAKS,3,ANDA,-99999,0,0,0,-99999,0,Anisotremus davidsonii,Sargo,Animalia,Chordata,Actinopterygii,Perciformes,Haemulidae,Anisotremus,FISH,MOBILE,SOLITARY,FISH
2018,9,2018-09-13,OAKS,3,ANSP,-99999,0.166666666666667,2.24498849062606,0.424302824728325,0.424302824728325,0.35919815850017,Anthopleura spp.,Aggregating anemone,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-13,OAKS,3,APCA,-99999,0,0,0,0,0,Aplysia californica,California Brown Sea Hare,Animalia,Mollusca,Gastropoda,Aplysiida,Aplysiidae,Aplysia,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-13,OAKS,3,AR,0,-99999,0,0,0,0,Eudistoma psammion,Sand Tunicate,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-13,OAKS,3,AS,1.25,-99999,0.27131875,0.04558155,0.031472975,0.02794583125,Agalophenia spp. ,Ostrich-Plume Hydroid,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,Aglaophenia,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-13,OAKS,3,ATM,0,-99999,0,0,0,0,Ischyroceridae spp.,Amphipod tube mat,Animalia,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,-99999,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-13,OAKS,3,AU,1.25,-99999,5.14705882352941,0.875,0.875,0.2275,Acrosorium ciliolatum,-99999,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Acrosorium,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-13,OAKS,3,BAEL,-99999,0,0,0,0,0,Balanophyllia elegans,Orange Cup Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Balanophyllia,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-13,OAKS,3,BF,0,-99999,0,0,0,0,Cryptopleura ruprechtiana,Grape Tounge,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Cryptopleura,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-13,OAKS,3,BFRE,-99999,0,0,0,-99999,0,Brachyistius frenatus,Kelp Surfperch,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Brachyistius,FISH,MOBILE,SOLITARY,FISH
2018,9,2018-09-13,OAKS,3,BN,0,-99999,0,0,0,0,Bugula neritina,-99999,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugula,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-13,OAKS,3,BO,0,-99999,0,0,0,0,Bossiella orbigniana,-99999,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Bossiella,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-13,OAKS,3,BOTH,-99999,0,0,0,-99999,0,Unidentified Flatfish spp.,Unidentified Flatfish spp.,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Bothidae,-99999,FISH,MOBILE,SOLITARY,FISH
2018,9,2018-09-13,OAKS,3,BR,0,-99999,0,0,0,0,Halymenia spp.; Schizymenia pacifica,Blady red,Plantae,Rhodophyta,Florideophyceae,-99999,-99999,-99999,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-13,OAKS,3,BRAY,-99999,0,0,0,-99999,-99999,Myliobatis californica,Bat Ray,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,FISH,MOBILE,SOLITARY,FISH
2018,9,2018-09-13,OAKS,3,CAL,0,-99999,0,0,0,0,Calliarthron cheilosporioides,-99999,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Calliarthron,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-13,OAKS,3,CASP,-99999,0,0,0,0,0,Cancer spp. ,Cancer Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-13,OAKS,3,CC,5,-99999,56.3333333333333,8.45,8.45,3.6335,Chondracanthus corymbiferus; Chondracanthus exasperatus,-99999,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Chondracanthus,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-13,OAKS,3,CESP,1.25,-99999,0.20458125,0.10290436875,0.020458125,0.00716034375,Cellaria diffusa; Cellaria mandibulata,-99999,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Cellariidae,Cellaria,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-13,OAKS,3,CF,0,-99999,0,0,0,0,Callophyllis flabellulata,-99999,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Kallymeniaceae,Callophyllis,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-13,OAKS,3,CHOV,-99999,0,0,0,0,0,Chaceia ovoidea,Wart-Neck Piddock,Animalia,Mollusca,Bivalvia,Myida,Pholadidae,Chaceia,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-13,OAKS,3,CHPR,0,-99999,0,0,0,0,Chelyosoma productum,Disc-Top Tunicate,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Chelyosoma,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-13,OAKS,3,CLIN,-99999,0,0,0,-99999,0,Gibbonsia,Crevice Kelpfish,Animalia,Chordata,Actinopterygii,Perciformes,Clinidae,Gibbonsia,FISH,MOBILE,SOLITARY,FISH
2018,9,2018-09-13,OAKS,3,CNIC,-99999,0,0,0,-99999,0,Rhinogobiops nicholsii,Blackeye Goby,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops,FISH,MOBILE,SOLITARY,FISH
2018,9,2018-09-13,OAKS,3,CO,1.25,-99999,12.1022727272727,2.6625,2.6625,1.038375,Corallina officinalis,Pink Feather Coralline,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Corallina,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-13,OAKS,3,COCA,-99999,1,0.430465891234525,0.333611065706757,0.0456293844708597,0.0288412147127132,Californiconus californicus,Califonia Cone Snail,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Californiconus,INVERT,MOBILE,AGGREGATED,MOBILE INVERT
2018,9,2018-09-13,OAKS,3,COST,0,-99999,0,0,0,0,Celleporina robertsoniae,Orange Byozoan,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Celleporidae,Celleporina,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-13,OAKS,3,COTT,-99999,0,0,0,-99999,0,Unidentified Cottidae,Unidentified Sculpin Spp,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,-99999,FISH,MOBILE,SOLITARY,FISH
2018,9,2018-09-13,OAKS,3,CRGI,-99999,0,0,0,0,0,Crassadoma gigantea,Rock Scallop,Animalia,Mollusca,Bivalvia,Pectinida,Pectinidae,Crassadoma,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-13,OAKS,3,CROC,0,-99999,0,0,0,0,Crisia occidentalis,White Tuft Bryozoans,Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Crisiidae,Crisia,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-13,OAKS,3,CRYP,0,-99999,0,0,0,0,Cryptopleura spp.,-99999,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Cryptopleura,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-13,OAKS,3,CUPI,0,-99999,0,0,0,0,Cucumaria piperata,Salt and Pepper Cucumber,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Cucumaria,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-13,OAKS,3,CY,0,-99999,0,0,0,0,Corynactis californica,Club-Tipped Anemone,Animalia,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corynactis,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-13,OAKS,3,CYOS,-99999,-99999,530.561111111111,79.5841666666667,79.5841666666667,27.8544583333333,Stephanocystis osmundacea,-99999,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Stephanocystis,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
