YEAR,MONTH,DATE,SITE,TRANSECT,DISTANCE,SIDE,SP_CODE,POSITION,SUBSTRTE,SAND_DEPTH,OBS_CODE,NOTES,ENTERED_BY,CHECKED_BY
2018,9,9/13/2018,OAKS,2,11,I,CC,1,BS,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,12,I,.,1,BM,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,13,I,.,1,S,6,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,14,I,.,1,SS,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,15,I,.,1,BM,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,16,I,.,1,S,15,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,17,I,.,1,S,8,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,18,I,AU,1,SS,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,19,I,DIOR,1,S,3,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,20,I,DIOR,1,S,6,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,21,I,.,1,S,12,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,22,I,EC,1,BS,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,22,I,CYOS,2,BS,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,23,I,.,1,S,15,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,24,I,.,1,S,8,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,25,I,.,1,S,6,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,26,I,BN,1,SS,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,26,I,CYOS,2,SS,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,27,I,MH,1,BM,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,28,I,.,1,S,6,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,29,I,.,1,S,11,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,30,I,SE,1,BS,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,30,I,NA,2,BS,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,30,I,R,3,BS,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,31,I,.,1,S,3,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,32,I,.,1,S,5,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,33,I,CZ,1,BS,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,34,I,GS,1,S,12,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,35,I,CYOS,1,S,8,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,36,I,.,1,SS,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,37,I,EC,1,BM,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,38,I,CZ,1,BS,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,39,I,.,1,S,12,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,40,I,.,1,S,14,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,1,O,EC,1,BL,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,2,O,CAL,1,BS,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,2,O,AU,2,BS,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,2,O,CYOS,3,BS,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,3,O,.,1,S,4,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,4,O,.,1,S,9,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,5,O,.,1,S,8,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,6,O,FTHR,1,BS,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,7,O,.,1,S,6,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,8,O,CC,1,BS,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,9,O,DIOR,1,B,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,10,O,CYOS,1,B,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,11,O,NA,1,BM,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,12,O,.,1,S,6,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,13,O,SE,1,BM,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,13,O,CYOS,2,BM,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,14,O,CYOS,1,BM,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,15,O,ANSP,1,BM,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,16,O,BR,1,BM,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,17,O,.,1,S,12,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,18,O,CZ,1,SS,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,19,O,MH,1,BM,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,20,O,AL,1,BS,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,20,O,CYOS,2,BS,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,21,O,.,1,S,11,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,22,O,.,1,S,10,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,23,O,DIOR,1,SS,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,24,O,.,1,S,8,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,25,O,NA,1,BM,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,26,O,DIOR,1,SS,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,27,O,CYOS,1,SS,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,28,O,.,1,S,12,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,29,O,MH,1,BM,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,30,O,.,1,SS,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,31,O,NA,1,BM,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,31,O,CF,2,BM,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,32,O,.,1,S,8,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,33,O,MH,1,BM,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,34,O,.,1,BM,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,35,O,NA,1,BM,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,35,O,CYOS,2,BM,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,36,O,CYOS,1,BS,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,37,O,BAEL,1,BM,0,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,38,O,.,1,S,18,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,39,O,.,1,S,15,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,2,40,O,.,1,S,16,36,,IG,HD/DB
2018,9,9/13/2018,OAKS,3,1,I,CYOS,1,BL,0,36,AML's wasting,IG,LM/IG
2018,9,9/13/2018,OAKS,3,2,I,MH,1,BM,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,3,I,R,1,C,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,4,I,.,1,S,11,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,5,I,.,1,S,12,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,6,I,AU,1,BS,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,6,I,NA,2,BS,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,7,I,.,1,S,5,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,8,I,.,1,S,3,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,9,I,EC,1,C,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,10,I,.,1,S,8,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,11,I,.,1,S,8,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,12,I,.,1,S,6,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,13,I,R,1,BS,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,14,I,MH,1,BS,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,15,I,CYOS,1,BS,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,16,I,ECB,1,BS,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,17,I,.,1,S,8,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,18,I,.,1,S,9,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,19,I,R,1,BS,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,19,I,CYOS,2,BS,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,20,I,CESP,1,BS,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,20,I,CYOS,2,BS,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,21,I,EC,1,BS,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,21,I,CYOS,2,BS,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,22,I,CO,1,BM,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,22,I,CYOS,2,BM,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,23,I,.,1,S,9,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,24,I,.,1,S,8,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,25,I,.,1,S,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,26,I,.,1,S,12,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,27,I,.,1,S,15,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,28,I,.,1,S,12,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,29,I,CYOS,1,S,9,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,30,I,DIOR,1,S,12,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,31,I,DIOR,1,S,14,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,32,I,ANSP,1,BS,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,33,I,.,1,S,12,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,34,I,.,1,S,11,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,35,I,CYOS,1,BM,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,36,I,GYSP,1,BM,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,37,I,MH,1,BM,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,38,I,CZ,1,BS,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,39,I,CYOS,1,S,10,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,40,I,CYOS,1,S,5,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,1,O,SE,1,BL,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,1,O,R,2,BL,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,2,O,.,1,S,14,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,3,O,.,1,S,8,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,4,O,R,1,BS,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,4,O,CC,2,BS,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,4,O,CYOS,3,BS,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,5,O,R,1,BS,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,5,O,CC,2,BS,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,6,O,DMH,1,BM,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,7,O,.,1,S,3,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,8,O,.,1,S,9,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,9,O,.,1,S,10,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,10,O,R,1,BS,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,10,O,AS,2,BS,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,11,O,CZ,1,C,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,12,O,.,1,S,5,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,13,O,.,1,S,12,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,14,O,SE,1,BS,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,14,O,CC,2,BS,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,15,O,SE,1,BS,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,15,O,R,2,BS,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,16,O,GS,1,BS,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,17,O,CC,1,BS,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,17,O,CYOS,2,BS,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,18,O,.,1,S,10,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,19,O,AL,1,BS,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,19,O,CYOS,2,BS,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,20,O,.,1,S,14,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,21,O,.,1,S,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,22,O,EC,1,BM,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,22,O,CZ,2,BM,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,22,O,CYOS,3,BM,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,23,O,.,1,S,10,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,24,O,.,1,S,10,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,25,O,.,1,S,11,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,26,O,R,1,BM,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,26,O,CYOS,2,BM,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,27,O,.,1,S,10,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,28,O,.,1,S,8,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,29,O,CYOS,1,BS,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,30,O,FTHR,1,BM,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,31,O,CYOS,1,BM,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,32,O,SE,1,BM,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,32,O,CYOS,2,BM,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,33,O,.,1,S,14,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,34,O,MH,1,BM,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,34,O,PA,2,BM,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,35,O,.,1,S,9,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,36,O,.,1,S,10,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,37,O,DIOR,1,SS,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,38,O,CYOS,1,BM,0,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,39,O,.,1,S,8,36,,IG,LM/IG
2018,9,9/13/2018,OAKS,3,40,O,.,1,S,6,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,1,I,AU,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,2,I,AU,1,BL,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,3,I,ST,1,BL,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,4,I,.,1,C,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,5,I,AU,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,6,I,ECB,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,7,I,MH,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,8,I,MH,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,9,I,RAT,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,10,I,UT,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,11,I,FTHR,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,12,I,ECB,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,13,I,.,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,14,I,ECB,1,C,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,15,I,.,1,C,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,16,I,EC,1,C,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,17,I,ECB,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,18,I,TC,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,19,I,MH,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,19,I,UT,2,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,20,I,ECB,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,21,I,EC,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,22,I,ECB,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,23,I,AU,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,24,I,AU,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,25,I,AU,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,26,I,MH,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,27,I,MH,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,28,I,.,1,C,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,29,I,AU,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,30,I,BAEL,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,31,I,AU,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,32,I,RAT,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,33,I,EC,1,C,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,34,I,DIOR,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,35,I,DIOR,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,36,I,AU,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,37,I,AU,1,C,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,38,I,R,1,BM,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,39,I,AU,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,40,I,ER,1,C,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,1,O,TC,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,2,O,EC,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,3,O,AU,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,4,O,AU,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,5,O,AU,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,6,O,.,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,7,O,CYOS,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,8,O,.,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,9,O,MH,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,10,O,ECB,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,11,O,EC,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,12,O,MH,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,12,O,TC,2,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,13,O,MH,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,14,O,.,1,C,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,15,O,.,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,16,O,UT,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,17,O,ES,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,18,O,MH,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,19,O,MH,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,20,O,MH,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,21,O,ES,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,22,O,PACA,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,23,O,AU,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,24,O,ANSP,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,25,O,.,1,C,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,26,O,AU,1,C,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,27,O,.,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,28,O,AU,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,29,O,AU,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,30,O,CO,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,31,O,RAT,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,32,O,PACA,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,33,O,PACA,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,34,O,.,1,C,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,35,O,GS,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,36,O,AU,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,37,O,EC,1,C,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,38,O,CC,1,BM,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,39,O,AU,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,9,40,O,MH,1,B,0,36,,IG,LM/IG
2018,9,9/12/2018,IVEE,10,1,I,MH,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,2,I,PH,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,3,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,4,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,5,I,MH,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,6,I,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,7,I,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,8,I,DIOR,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,9,I,CYOS,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,10,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,11,I,CYOS,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,12,I,CYOS,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,13,I,PU,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,14,I,PACA,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,15,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,16,I,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,17,I,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,18,I,PH,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,19,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,20,I,PU,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,21,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,22,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,23,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,24,I,PH,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,25,I,PU,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,26,I,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,27,I,MH,1,BM,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,28,I,NA,1,BM,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,29,I,PU,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,30,I,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,31,I,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,32,I,ANSP,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,33,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,34,I,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,35,I,RAT,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,36,I,MH,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,37,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,38,I,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,39,I,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,40,I,GS,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,1,O,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,2,O,UIH,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,3,O,ECB,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,4,O,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,5,O,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,6,O,MH,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,7,O,RAT,1,B,0,36,,IG,RZ/TW/IG
