YEAR,MONTH,DATE,SITE,TRANSECT,SIDE,QUAD,SP_CODE,COUNT,SIZE,OBS_CODE,NOTES,ENTERED_BY,CHECKED_BY
2018,9,9/24/18,WOOD,3,OFF,0,DIOR,43,.,142,,RZ,TW/IG
2018,9,9/24/18,WOOD,3,OFF,0,OPES,6,1.7,142,,RZ,TW/IG
2018,9,9/24/18,WOOD,3,OFF,0,PACA,18,1.9,142,,RZ,TW/IG
2018,9,9/24/18,WOOD,3,ON,8,DIOR,51,.,142,,RZ,TW/IG
2018,9,9/24/18,WOOD,3,ON,8,OPES,1,1.9,142,,RZ,TW/IG
2018,9,9/24/18,WOOD,3,ON,8,PACA,37,1.9,142,,RZ,TW/IG
2018,9,9/24/18,WOOD,3,ON,8,BAEL,3,1.1,142,,RZ,TW/IG
2018,9,9/24/18,WOOD,3,ON,8,PAFI,1,1.8,142,,RZ,TW/IG
2018,9,9/24/18,WOOD,3,OFF,16,DIOR,30,.,142,,RZ,TW/IG
2018,9,9/24/18,WOOD,3,OFF,16,PACA,127,1.9,142,,RZ,TW/IG
2018,9,9/24/18,WOOD,3,OFF,16,BAEL,23,1,142,,RZ,TW/IG
2018,9,9/24/18,WOOD,3,OFF,16,PU,15,1.2,142,,RZ,TW/IG
2018,9,9/24/18,WOOD,3,OFF,16,CYSP,1,4.4,142,,RZ,TW/IG
2018,9,9/24/18,WOOD,3,ON,24,PACA,104,1.8,142,,RZ,TW/IG
2018,9,9/24/18,WOOD,3,ON,24,PU,7,1.2,142,,RZ,TW/IG
2018,9,9/24/18,WOOD,3,OFF,32,DIOR,57,.,142,,RZ,TW/IG
2018,9,9/24/18,WOOD,3,OFF,32,PACA,1,2,142,,RZ,TW/IG
2018,9,9/24/18,WOOD,3,OFF,32,OPSP,22,0.8,142,,RZ,TW/IG
2018,9,9/24/18,WOOD,3,ON,40,DIOR,29,.,142,,RZ,TW/IG
2018,9,9/24/18,WOOD,3,ON,40,PACA,3,1.8,142,,RZ,TW/IG
2018,9,9/24/18,WOOD,3,ON,40,BAEL,5,1.1,142,,RZ,TW/IG
2018,9,9/24/18,WOOD,3,ON,40,COCA,6,1.3,142,,RZ,TW/IG
2018,9,9/24/18,WOOD,3,ON,40,PAST,1,1.5,142,,RZ,TW/IG
2018,9,9/25/18,INNP,1,OFF,0,SPL,4,3.9,142,,RZ,
2018,9,9/25/18,INNP,1,OFF,0,PACA,57,1.8,142,,RZ,TW/IG
2018,9,9/25/18,INNP,1,OFF,0,SFL,1,5.7,142,,RZ,TW/IG
2018,9,9/25/18,INNP,1,OFF,0,PU,24,1.2,142,,RZ,TW/IG
2018,9,9/25/18,INNP,1,ON,8,PACA,17,1.7,142,,RZ,TW/IG
2018,9,9/25/18,INNP,1,ON,8,PU,31,1,142,,RZ,TW/IG
2018,9,9/25/18,INNP,1,ON,8,MPJ33,2,5.5,142,,RZ,TW/IG
2018,9,9/25/18,INNP,1,ON,8,CYJ,6,4,142,,RZ,TW/IG
2018,9,9/25/18,INNP,1,ON,8,ANSP,2,2.1,142,,RZ,TW/IG
2018,9,9/25/18,INNP,1,OFF,16,SPL,1,4.1,142,,RZ,TW/IG
2018,9,9/25/18,INNP,1,OFF,16,PACA,42,1.7,142,,RZ,TW/IG
2018,9,9/25/18,INNP,1,OFF,16,PU,9,1.2,142,,RZ,TW/IG
2018,9,9/25/18,INNP,1,OFF,16,DIOR,6,.,142,,RZ,TW/IG
2018,9,9/25/18,INNP,1,OFF,16,ANSP,2,2.4,142,,RZ,TW/IG
2018,9,9/25/18,INNP,1,OFF,16,CHOV,17,1.9,142,,RZ,TW/IG
2018,9,9/25/18,INNP,1,ON,24,PACA,3,1.7,142,,RZ,TW/IG
2018,9,9/25/18,INNP,1,ON,24,PU,12,1.1,142,,RZ,TW/IG
2018,9,9/25/18,INNP,1,ON,24,DIOR,9,.,142,,RZ,TW/IG
2018,9,9/25/18,INNP,1,ON,24,ANSP,1,2.2,142,,RZ,TW/IG
2018,9,9/25/18,INNP,1,ON,24,TESP,3,1.1,142,,RZ,TW/IG
2018,9,9/25/18,INNP,1,OFF,32,SFL,4,1.7,142,,RZ,TW/IG
2018,9,9/25/18,INNP,1,OFF,32,PU,3,1.2,142,,RZ,TW/IG
2018,9,9/25/18,INNP,,OFF,32,MPJ33,1,6,142,,TW,TW/IG
2018,9,9/25/18,INNP,1,OFF,32,DIOR,1,6,142,,RZ,TW/IG
2018,9,9/25/18,INNP,1,OFF,32,CYJ,1,4,142,,RZ,TW/IG
2018,9,9/25/18,INNP,1,ON,40,PACA,9,1.8,142,,RZ,TW/IG
2018,9,9/25/18,INNP,1,ON,40,SFL,28,1.1,142,,RZ,TW/IG
2018,9,9/25/18,INNP,1,ON,40,PTL,11,.,142,,RZ,TW/IG
2018,9,9/25/18,INNP,1,ON,40,DIOR,2,.,142,,RZ,TW/IG
2018,9,9/25/18,INNP,2,OFF,0,CHOV,6,1.8,142,,RZ,TW/IG
2018,9,9/25/18,INNP,2,OFF,0,PACA,38,1.7,142,,RZ,TW/IG
2018,9,9/25/18,INNP,2,OFF,0,CYJ,3,4.2,142,,RZ,TW/IG
2018,9,9/25/18,INNP,2,OFF,0,PU,12,1.1,142,,RZ,TW/IG
2018,9,9/25/18,INNP,2,OFF,0,ANSP,1,2.2,142,,RZ,TW/IG
2018,9,9/25/18,INNP,2,ON,8,CHOV,7,1.7,142,,RZ,TW/IG
2018,9,9/25/18,INNP,2,ON,8,PACA,29,1.8,142,,RZ,TW/IG
2018,9,9/25/18,INNP,2,ON,8,PU,15,1.2,142,,RZ,TW/IG
2018,9,9/25/18,INNP,2,ON,8,ANSP,1,3.8,142,,RZ,TW/IG
2018,9,9/25/18,INNP,2,ON,8,DIOR,2,.,142,,RZ,TW/IG
2018,9,9/25/18,INNP,2,ON,8,MPJ33,1,10,142,,RZ,TW/IG
2018,9,9/25/18,INNP,2,ON,8,PTL,1,.,142,,RZ,TW/IG
2018,9,9/25/18,INNP,2,OFF,16,.,.,.,142,,TW,TW/IG
2018,9,9/25/18,INNP,2,ON,24,PACA,19,1.7,142,,RZ,TW/IG
2018,9,9/25/18,INNP,2,ON,24,CYJ,8,4.1,142,,RZ,TW/IG
2018,9,9/25/18,INNP,2,ON,24,PU,27,1.2,142,,RZ,TW/IG
2018,9,9/25/18,INNP,2,ON,24,ANSP,1,3.2,142,,RZ,TW/IG
2018,9,9/25/18,INNP,2,ON,24,DIOR,5,.,142,,RZ,TW/IG
2018,9,9/25/18,INNP,2,ON,24,MPJ33,1,11,142,,RZ,TW/IG
2018,9,9/25/18,INNP,2,ON,24,EUQU,1,1.2,142,,RZ,TW/IG
2018,9,9/25/18,INNP,2,OFF,32,PACA,15,1.7,142,,RZ,TW/IG
2018,9,9/25/18,INNP,2,OFF,32,CYJ,3,3.8,142,,RZ,TW/IG
2018,9,9/25/18,INNP,2,OFF,32,PU,9,1.2,142,,RZ,TW/IG
2018,9,9/25/18,INNP,2,OFF,32,ANSP,1,2.3,142,,RZ,TW/IG
2018,9,9/25/18,INNP,2,ON,40,PACA,24,1.7,142,,RZ,TW/IG
2018,9,9/25/18,INNP,2,ON,40,PU,21,1.2,142,,RZ,TW/IG
2018,9,9/25/18,INNP,2,ON,40,ANSP,1,2,142,,RZ,TW/IG
2018,9,9/25/18,INNP,2,ON,40,DIOR,3,.,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,OFF,0,PTL,16,.,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,OFF,0,PACA,34,1.7,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,OFF,0,PU,57,1.2,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,OFF,0,DIOR,3,.,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,OFF,0,ANSP,4,2.2,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,OFF,0,CYJ,1,3.8,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,ON,8,PTL,1,.,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,ON,8,PU,3,1.1,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,ON,8,COCA,3,1.2,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,ON,8,STMO,1,0.8,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,OFF,16,PTL,2,.,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,OFF,16,PACA,4,1.8,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,OFF,16,PU,27,1.1,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,OFF,16,DIOR,4,.,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,OFF,16,ANSP,2,2,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,OFF,16,COCA,7,1.2,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,OFF,16,SKE,1,2.1,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,ON,24,PTL,3,.,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,ON,24,PACA,12,1.8,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,ON,24,PU,49,1.2,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,ON,24,DIOR,5,.,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,ON,24,ANSP,3,1.9,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,ON,24,CYJ,1,4.1,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,ON,24,COCA,4,1.3,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,ON,24,STMO,1,1.2,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,OFF,32,DIOR,7,.,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,OFF,32,ANSP,2,1.8,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,OFF,32,COCA,6,1.2,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,ON ,40,PTL,7,.,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,ON ,40,PACA,9,1.7,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,ON ,40,PU,83,1.2,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,ON ,40,DIOR,5,.,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,ON ,40,COCA,9,1.1,142,,RZ,TW/IG
2018,9,9/25/18,INNP,3,ON ,40,SKE,1,2.1,142,,RZ,TW/IG
2018,9,9/14/18,LEAD,2,ON,40,SFL,2,4.9,142,,RZ,TW/IG
2018,10,10/23/18,TANK,1,OFF,0,STMO,1,1.1,142,,CC,RZ
2018,10,10/23/18,TANK,1,OFF,0,ANSP,3,2.2,142,,CC,RZ
2018,10,10/23/18,TANK,1,OFF,0,LIGS,1,5.3,142,,CC,RZ
2018,10,10/23/18,TANK,1,OFF,0,COCA,17,1,142,,CC,RZ
2018,10,10/23/18,TANK,1,ON,8,ANSP,4,2,142,,CC,RZ
2018,10,10/23/18,TANK,1,ON,8,LIGS,9,6,142,,CC,RZ
2018,10,10/23/18,TANK,1,ON,8,COCA,15,1.1,142,,CC,RZ
2018,10,10/23/18,TANK,1,ON,8,EUPO,13,1.1,142,,CC,RZ
2018,10,10/23/18,TANK,1,ON,8,SPL,2,4,142,,CC,RZ
2018,10,10/23/18,TANK,1,ON,8,OPSP,12,0.8,142,,CC,RZ
2018,10,10/23/18,TANK,1,ON,8,PRUB,9,1,142,,CC,RZ
2018,10,10/23/18,TANK,1,OFF,16,ANSP,6,1.8,142,,CC,RZ
2018,10,10/23/18,TANK,1,OFF,16,COCA,19,1.1,142,,CC,RZ
2018,10,10/23/18,TANK,1,OFF,16,EUPO,8,1.1,142,,CC,RZ
2018,10,10/23/18,TANK,1,OFF,16,SPL,5,3.9,142,,CC,RZ
2018,10,10/23/18,TANK,1,OFF,16,PRUB,14,1,142,,CC,RZ
2018,10,10/23/18,TANK,1,OFF,16,CYSP,1,3.5,142,,CC,RZ
2018,10,10/23/18,TANK,1,OFF,16,SPS,2,2,142,,CC,RZ
2018,10,10/23/18,TANK,1,ON,24,STMO,3,1,142,,CC,RZ
2018,10,10/23/18,TANK,1,ON,24,ANSP,2,2.8,142,,CC,RZ
2018,10,10/23/18,TANK,1,ON,24,LIGS,6,4.8,142,,CC,RZ
2018,10,10/23/18,TANK,1,ON,24,COCA,13,1.2,142,,CC,RZ
2018,10,10/23/18,TANK,1,ON,24,EUPO,29,1.1,142,,CC,RZ
2018,10,10/23/18,TANK,1,ON,24,SPL,13,3.9,142,,CC,RZ
2018,10,10/23/18,TANK,1,ON,24,SFL,2,4.4,142,,CC,RZ
2018,10,10/23/18,TANK,1,ON,24,CYSP,2,3.4,142,,CC,RZ
2018,10,10/23/18,TANK,1,OFF,32,STMO,2,1,142,,CC,RZ
2018,10,10/23/18,TANK,1,OFF,32,LIGS,2,4.4,142,,CC,RZ
2018,10,10/23/18,TANK,1,OFF,32,COCA,22,1.1,142,,CC,RZ
2018,10,10/23/18,TANK,1,OFF,32,OPES,3,1.4,142,,CC,RZ
2018,10,10/23/18,TANK,1,OFF,32,OPSP,34,0.8,142,,CC,RZ
2018,10,10/23/18,TANK,1,OFF,32,PRUB,22,1,142,,CC,RZ
2018,10,10/23/18,TANK,1,OFF,32,EUQU,1,1.1,142,,CC,RZ
2018,10,10/23/18,TANK,1,ON,40,COCA,11,1,142,,CC,RZ
2018,10,10/23/18,TANK,1,ON,40,EUPO,16,1,142,,CC,RZ
2018,10,10/23/18,TANK,1,ON,40,CHOV,3,2.2,142,,CC,RZ
2018,10,10/23/18,TANK,1,ON,40,PACA,9,1.7,142,,CC,RZ
2018,10,10/23/18,TANK,1,ON,40,SPL,13,3.8,142,,CC,RZ
2018,10,10/23/18,TANK,1,ON,40,SFL,2,4.7,142,,CC,RZ
2018,10,10/23/18,TANK,1,ON,40,DIOR,7,.,142,,CC,RZ
2018,10,10/23/18,TANK,1,ON,40,SMJ,5,4,142,,CC,RZ
2018,10,10/23/18,TANK,2,OFF,0,LIGS,4,4.8,142,,CC,RZ
2018,10,10/23/18,TANK,2,OFF,0,ANSP,2,3.3,142,,CC,RZ
2018,10,10/23/18,TANK,2,OFF,0,COCA,5,1,142,,CC,RZ
2018,10,10/23/18,TANK,2,OFF,0,PRUB,27,1,142,,CC,RZ
2018,10,10/23/18,TANK,2,ON,8,LIGS,9,5.2,142,,CC,RZ
2018,10,10/23/18,TANK,2,ON,8,COCA,9,1.1,142,,CC,RZ
2018,10,10/23/18,TANK,2,ON,8,PACA,15,1.8,142,,CC,RZ
2018,10,10/23/18,TANK,2,ON,8,CHOV,2,2.1,142,,CC,RZ
2018,10,10/23/18,TANK,2,ON,8,SPL,9,3.8,142,,CC,RZ
2018,10,10/23/18,TANK,2,ON,8,OPES,13,1.8,142,,CC,RZ
2018,10,10/23/18,TANK,2,ON,8,STMO,5,1,142,,CC,RZ
2018,10,10/23/18,TANK,2,ON,8,EUPO,9,1,142,,CC,RZ
2018,10,10/23/18,TANK,2,ON,8,SFL,1,4.5,142,,CC,RZ
2018,10,10/23/18,TANK,2,OFF,16,LIGS,2,5,142,,CC,RZ
2018,10,10/23/18,TANK,2,OFF,16,ANSP,2,1.3,142,,CC,RZ
2018,10,10/23/18,TANK,2,OFF,16,COCA,13,1.1,142,,CC,RZ
2018,10,10/23/18,TANK,2,OFF,16,DIOR,33,.,142,,CC,RZ
2018,10,10/23/18,TANK,2,OFF,16,SPL,2,3.2,142,,CC,RZ
2018,10,10/23/18,TANK,2,OFF,16,STMO,9,0.7,142,,CC,RZ
2018,10,10/23/18,TANK,2,OFF,16,PU,38,0.8,142,,CC,RZ
2018,10,10/23/18,TANK,2,OFF,16,EUPO,13,1,142,,CC,RZ
2018,10,10/23/18,TANK,2,ON,24,COCA,7,1,142,,CC,RZ
2018,10,10/23/18,TANK,2,ON,24,PRUB,14,1,142,,CC,RZ
2018,10,10/23/18,TANK,2,ON,24,PACA,34,1.8,142,,CC,RZ
2018,10,10/23/18,TANK,2,ON,24,DIOR,85,.,142,,CC,RZ
2018,10,10/23/18,TANK,2,ON,24,CHOV,1,2.3,142,,CC,RZ
2018,10,10/23/18,TANK,2,ON,24,MPJ33,4,8,142,,CC,RZ
2018,10,10/23/18,TANK,2,OFF,32,COCA,19,1.1,142,,CC,RZ
2018,10,10/23/18,TANK,2,OFF,32,PRUB,8,1,142,,CC,RZ
2018,10,10/23/18,TANK,2,OFF,32,PACA,41,1.8,142,,CC,RZ
2018,10,10/23/18,TANK,2,OFF,32,DIOR,60,.,142,,CC,RZ
2018,10,10/23/18,TANK,2,OFF,32,CHOV,2,2.4,142,,CC,RZ
2018,10,10/23/18,TANK,2,OFF,32,SPL,2,3.4,142,,CC,RZ
2018,10,10/23/18,TANK,2,OFF,32,OPES,18,2,142,,CC,RZ
2018,10,10/23/18,TANK,2,OFF,32,BAEL,4,1,142,,CC,RZ
2018,10,10/23/18,TANK,2,ON,40,COCA,23,1.2,142,,CC,RZ
2018,10,10/23/18,TANK,2,ON,40,PRUB,35,1,142,,CC,RZ
2018,10,10/23/18,TANK,2,ON,40,PACA,23,1.9,142,,CC,RZ
2018,10,10/23/18,TANK,2,ON,40,DIOR,135,.,142,,CC,RZ
2018,10,10/23/18,TANK,2,ON,40,CHOV,1,2.3,142,,CC,RZ
2018,10,10/23/18,TANK,2,ON,40,CYJ,6,3.8,142,,CC,RZ
2018,10,10/23/18,TANK,2,ON,40,MPJ33,1,5,142,,CC,RZ
2018,10,10/23/18,TANK,2,ON,40,SPL,2,4,142,,CC,RZ
2018,10,10/23/18,TANK,2,ON,40,OPES,2,1.5,142,,CC,RZ
2018,10,10/23/18,TANK,2,ON,40,EUQU,1,1.2,142,,CC,RZ
2018,10,10/24/18,TANK,3,OFF,0,DIOR,5,.,142,,BD,BD
2018,10,10/24/18,TANK,3,OFF,0,ANSP,4,2.7,142,,BD,BD
2018,10,10/24/18,TANK,3,OFF,0,STMD,1,0.8,142,,BD,BD
2018,10,10/24/18,TANK,3,OFF,0,PACA,1,1.7,142,,BD,BD
2018,10,10/24/18,TANK,3,ON,8,DIOR,29,.,142,,BD,BD
2018,10,10/24/18,TANK,3,ON,8,ANSP,3,2.5,142,,BD,BD
2018,10,10/24/18,TANK,3,ON,8,PACA,12,1.8,142,,BD,BD
2018,10,10/24/18,TANK,3,ON,8,SPL,1,3,142,,BD,BD
2018,10,10/24/18,TANK,3,ON,8,OPES,5,2,142,,BD,BD
2018,10,10/24/18,TANK,3,ON,8,PTJ,1,.,142,,BD,BD
2018,10,10/24/18,TANK,3,OFF,16,DIOR,31,.,142,,BD,BD
2018,10,10/24/18,TANK,3,OFF,16,PACA,103,1.9,142,,BD,BD
2018,10,10/24/18,TANK,3,OFF,16,SPL,3,3,142,,BD,BD
2018,10,10/24/18,TANK,3,OFF,16,OPES,6,2,142,,BD,BD
2018,10,10/24/18,TANK,3,OFF,16,COCA,19,1.2,142,,BD,BD
2018,10,10/24/18,TANK,3,OFF,16,MIID,2,3,142,,BD,BD
2018,10,10/24/18,TANK,3,ON,24,DIOR,37,.,142,,BD,BD
2018,10,10/24/18,TANK,3,ON,24,ANSP,6,2.2,142,,BD,BD
2018,10,10/24/18,TANK,3,ON,24,PACA,83,1.9,142,,BD,BD
2018,10,10/24/18,TANK,3,ON,24,MPJ33,5,18,142,,BD,BD
2018,10,10/24/18,TANK,3,ON,24,SPL,2,3.1,142,,BD,BD
2018,10,10/24/18,TANK,3,ON,24,BAEL,2,0.8,142,,BD,BD
2018,10,10/24/18,TANK,3,OFF,32,DIOR,23,.,142,,BD,BD
2018,10,10/24/18,TANK,3,OFF,40,DIOR,2,.,142,,BD,BD
2018,10,10/24/18,REFU,1,OFF,0,ANSP,6,2,142,,BD,BD
2018,10,10/24/18,REFU,1,OFF,0,PACA,8,1.7,142,,BD,BD
2018,10,10/24/18,REFU,1,OFF,0,STMO,3,1,142,,BD,BD
2018,10,10/24/18,REFU,1,OFF,0,OPSP,45,0.8,142,,BD,BD
2018,10,10/24/18,REFU,1,OFF,0,SKE,3,2,142,,BD,BD
2018,10,10/24/18,REFU,1,OFF,0,COCA,17,1.1,142,,BD,BD
2018,10,10/24/18,REFU,1,OFF,0,CYJ,1,3,142,,BD,BD
2018,10,10/24/18,REFU,1,ON,8,ANSP,15,2.1,142,,BD,BD
2018,10,10/24/18,REFU,1,ON,8,COCA,14,1.3,142,,BD,BD
2018,10,10/24/18,REFU,1,ON,8,CHOV,3,2,142,,BD,BD
2018,10,10/24/18,REFU,1,ON,8,DIOR,35,.,142,,BD,BD
2018,10,10/24/18,REFU,1,ON,8,PAFL,1,1.6,142,,BD,BD
2018,10,10/24/18,REFU,1,OFF,16,ANSP,17,2,142,,BD,BD
2018,10,10/24/18,REFU,1,OFF,16,PACA,87,2,142,,BD,BD
2018,10,10/24/18,REFU,1,OFF,16,CYJ,3,2.9,142,,BD,BD
2018,10,10/24/18,REFU,1,OFF,16,CHOV,10,2.8,142,,BD,BD
2018,10,10/24/18,REFU,1,OFF,16,DIOR,7,.,142,,BD,BD
2018,10,10/24/18,REFU,1,OFF,16,PAFL,1,1.8,142,,BD,BD
2018,10,10/24/18,REFU,1,OFF,16,SPL,23,3.9,142,,BD,BD
2018,10,10/24/18,REFU,1,OFF,16,LIGS,5,6.1,142,,BD,BD
2018,10,10/24/18,REFU,1,ON,24,ANSP,3,2.3,142,,BD,BD
2018,10,10/24/18,REFU,1,ON,24,PACA,52,2,142,,BD,BD
2018,10,10/24/18,REFU,1,ON,24,CYJ,5,4.1,142,,BD,BD
2018,10,10/24/18,REFU,1,ON,24,DIOR,14,.,142,,BD,BD
2018,10,10/24/18,REFU,1,ON,24,LIGS,3,5.2,142,,BD,BD
2018,10,10/24/18,REFU,1,ON,24,SMJ,3,4.2,142,,BD,BD
2018,10,10/24/18,REFU,1,ON,24,MPJ33,2,8,142,,BD,BD
2018,10,10/24/18,REFU,1,OFF,32,ANSP,17,2.1,142,,BD,BD
2018,10,10/24/18,REFU,1,OFF,32,PACA,6,1.9,142,,BD,BD
2018,10,10/24/18,REFU,1,OFF,32,STMO,10,0.9,142,,BD,BD
2018,10,10/24/18,REFU,1,OFF,32,CYJ,3,4.2,142,,BD,BD
2018,10,10/24/18,REFU,1,OFF,32,DIOR,38,.,142,,BD,BD
2018,10,10/24/18,REFU,1,OFF,32,SPL,13,4.2,142,,BD,BD
2018,10,10/24/18,REFU,1,OFF,32,SMJ,2,4,142,,BD,BD
2018,10,10/24/18,REFU,1,ON,40,ANSP,9,2,142,,BD,BD
2018,10,10/24/18,REFU,1,ON,40,PACA,8,1.9,142,,BD,BD
2018,10,10/24/18,REFU,1,ON,40,STMO,14,1.1,142,,BD,BD
2018,10,10/24/18,REFU,1,ON,40,SKE,6,1.8,142,,BD,BD
2018,10,10/24/18,REFU,1,ON,40,COCA,21,1.1,142,,BD,BD
2018,10,10/24/18,REFU,1,ON,40,CHOV,6,2.1,142,,BD,BD
2018,10,10/24/18,REFU,1,ON,40,DIOR,22,.,142,,BD,BD
2018,10,10/24/18,REFU,1,ON,40,PAFL,1,1.7,142,,BD,BD
2018,10,10/24/18,REFU,1,ON,40,SPL,2,2.9,142,,BD,BD
2018,10,10/24/18,REFU,1,ON,40,LIGS,2,4.4,142,,BD,BD
2018,10,10/24/18,REFU,3,OFF,0,DIOR,7,.,142,,BD,BD
2018,10,10/24/18,REFU,3,OFF,0,STMO,6,0.8,142,,BD,BD
2018,10,10/24/18,REFU,3,OFF,0,ANSP,1,2.7,142,,BD,BD
2018,10,10/24/18,REFU,3,OFF,0,PACA,2,1.8,142,,BD,BD
2018,10,10/24/18,REFU,3,ON,8,ANSP,13,1.9,142,,BD,BD
2018,10,10/24/18,REFU,3,OFF,16,NOSP,.,.,142,,BD,BD
2018,10,10/24/18,REFU,3,ON,24,DIOR,3,.,142,,BD,BD
2018,10,10/24/18,REFU,3,ON,24,ANSP,1,2.9,142,,BD,BD
2018,10,10/24/18,REFU,3,ON,24,CHOV,2,2.7,142,,BD,BD
2018,10,10/24/18,REFU,3,OFF,32,ANSP,4,2.2,142,,BD,BD
2018,10,10/24/18,REFU,3,ON,40,STMO,11,1,142,,BD,BD
2018,10,10/24/18,REFU,3,ON,40,ANSP,3,2,142,,BD,BD
2018,10,10/24/18,REFU,3,ON,40,COCA,3,1.1,142,,BD,BD
2018,10,10/24/18,REFU,2,OFF,0,ANSP,4,1.8,142,,BD,BD
2018,10,10/24/18,REFU,2,OFF,0,CYJ,6,2.9,142,,BD,BD
2018,10,10/24/18,REFU,2,OFF,0,CHOV,8,2.1,142,,BD,BD
2018,10,10/24/18,REFU,2,OFF,0,STMO,5,1.1,142,,BD,BD
2018,10,10/24/18,REFU,2,OFF,0,SKE,2,2,142,,BD,BD
2018,10,10/24/18,REFU,2,ON,8,PACA,8,1.8,142,,BD,BD
2018,10,10/24/18,REFU,2,ON,8,ANSP,13,1.9,142,,BD,BD
2018,10,10/24/18,REFU,2,ON,8,CHOV,3,2.1,142,,BD,BD
2018,10,10/24/18,REFU,2,ON,8,STMO,2,1,142,,BD,BD
2018,10,10/24/18,REFU,2,OFF,16,NOSP,.,.,142,,BD,BD
2018,10,10/24/18,REFU,2,ON,24,ANSP,8,1.6,142,,BD,BD
2018,10,10/24/18,REFU,2,ON,24,DIOR,11,.,142,,BD,BD
2018,10,10/24/18,REFU,2,OFF,32,CHOV,6,2.2,142,,BD,BD
2018,10,10/24/18,REFU,2,OFF,32,DIOR,8,.,142,,BD,BD
2018,10,10/24/18,REFU,2,OFF,32,COCA,4,1.3,142,,BD,BD
2018,10,10/24/18,REFU,2,ON,40,PACA,3,1.9,142,,BD,BD
2018,10,10/24/18,REFU,2,ON,40,ANSP,18,1.8,142,,BD,BD
2018,10,10/24/18,REFU,2,ON,40,CYJ,2,3.7,142,,BD,BD
